Protein_Group	Genes	Protein_Names	SAX_22001_B_Avg_Peptide_Count	SAX_22001_M1_Avg_Peptide_Count	SAX_22001_M3_Avg_Peptide_Count	SAX_42001_B_Avg_Peptide_Count	SAX_42001_M1_Avg_Peptide_Count	SAX_42001_M3_Avg_Peptide_Count	SAX_62001_B_Avg_Peptide_Count	SAX_62001_M1_Avg_Peptide_Count	SAX_62001_M3_Avg_Peptide_Count	SAX_72001_B_Avg_Peptide_Count	SAX_72001_M1_Avg_Peptide_Count	SAX_72001_M3_Avg_Peptide_Count	SAX_Pooled_Avg_Peptide_Count	RAW_22001_B_Avg_Peptide_Count	RAW_22001_M1_Avg_Peptide_Count	RAW_22001_M3_Avg_Peptide_Count	RAW_42001_B_Avg_Peptide_Count	RAW_42001_M1_Avg_Peptide_Count	RAW_42001_M3_Avg_Peptide_Count	RAW_62001_B_Avg_Peptide_Count	RAW_62001_M1_Avg_Peptide_Count	RAW_62001_M3_Avg_Peptide_Count	RAW_72001_B_Avg_Peptide_Count	RAW_72001_M1_Avg_Peptide_Count	RAW_72001_M3_Avg_Peptide_Count	RAW_Pooled_Avg_Peptide_Count	Species	Intensity_SAX_22001_B_BR1_TR1	Intensity_SAX_22001_B_BR2_TR1	Intensity_SAX_22001_B_BR3_TR1	Intensity_SAX_22001_M1_BR1_TR1	Intensity_SAX_22001_M1_BR2_TR1	Intensity_SAX_22001_M1_BR3_TR1	Intensity_SAX_22001_M3_BR1_TR1	Intensity_SAX_22001_M3_BR2_TR1	Intensity_SAX_22001_M3_BR3_TR1	Intensity_SAX_42001_B_BR1_TR1	Intensity_SAX_42001_B_BR2_TR1	Intensity_SAX_42001_B_BR3_TR1	Intensity_SAX_42001_M1_BR1_TR1	Intensity_SAX_42001_M1_BR2_TR1	Intensity_SAX_42001_M1_BR3_TR1	Intensity_SAX_42001_M3_BR2_TR1	Intensity_SAX_42001_M3_BR3_TR1	Intensity_SAX_62001_B_BR1_TR1	Intensity_SAX_62001_B_BR2_TR1	Intensity_SAX_62001_B_BR3_TR1	Intensity_SAX_62001_M1_BR1_TR1	Intensity_SAX_62001_M1_BR2_TR1	Intensity_SAX_62001_M1_BR3_TR1	Intensity_SAX_62001_M3_BR1_TR1	Intensity_SAX_62001_M3_BR2_TR1	Intensity_SAX_62001_M3_BR3_TR1	Intensity_SAX_72001_B_BR1_TR1	Intensity_SAX_72001_B_BR2_TR1	Intensity_SAX_72001_B_BR3_TR1	Intensity_SAX_72001_M1_BR1_TR1	Intensity_SAX_72001_M1_BR2_TR1	Intensity_SAX_72001_M1_BR3_TR1	Intensity_SAX_72001_M3_BR1_TR1	Intensity_SAX_72001_M3_BR2_TR1	Intensity_SAX_72001_M3_BR3_TR1	Intensity_SAX_Pooled_BR1_TR1	Intensity_SAX_Pooled_BR2_TR1	Intensity_SAX_Pooled_BR3_TR1	Intensity_SAX_Pooled_BR4_TR1	Intensity_SAX_Pooled_BR5_TR1	Intensity_SAX_Pooled_BR6_TR1	Intensity_RAW_22001_B_BR1_TR1	Intensity_RAW_22001_B_BR2_TR1	Intensity_RAW_22001_B_BR3_TR1	Intensity_RAW_22001_M1_BR2_TR1	Intensity_RAW_22001_M1_BR3_TR1	Intensity_RAW_22001_M3_BR1_TR1	Intensity_RAW_22001_M3_BR2_TR1	Intensity_RAW_22001_M3_BR3_TR1	Intensity_RAW_42001_B_BR1_TR1	Intensity_RAW_42001_B_BR3_TR1	Intensity_RAW_42001_M1_BR1_TR1	Intensity_RAW_42001_M1_BR2_TR1	Intensity_RAW_42001_M1_BR3_TR1	Intensity_RAW_42001_M3_BR2_TR1	Intensity_RAW_42001_M3_BR3_TR1	Intensity_RAW_62001_B_BR1_TR1	Intensity_RAW_62001_B_BR2_TR1	Intensity_RAW_62001_B_BR3_TR1	Intensity_RAW_62001_M1_BR1_TR1	Intensity_RAW_62001_M1_BR2_TR1	Intensity_RAW_62001_M1_BR3_TR1	Intensity_RAW_62001_M3_BR1_TR1	Intensity_RAW_62001_M3_BR2_TR1	Intensity_RAW_62001_M3_BR3_TR1	Intensity_RAW_72001_B_BR1_TR1	Intensity_RAW_72001_B_BR3_TR1	Intensity_RAW_72001_M1_BR1_TR1	Intensity_RAW_72001_M1_BR2_TR1	Intensity_RAW_72001_M1_BR3_TR1	Intensity_RAW_72001_M3_BR1_TR1	Intensity_RAW_72001_M3_BR2_TR1	Intensity_RAW_72001_M3_BR3_TR1	Intensity_RAW_Pooled_BR1_TR1	Intensity_RAW_Pooled_BR2_TR1	Intensity_RAW_Pooled_BR3_TR1	Intensity_RAW_Pooled_BR4_TR1	Intensity_RAW_Pooled_BR5_TR1	Intensity_RAW_Pooled_BR6_TR1
Q9UBE0	SAE1	SAE1_HUMAN	4.666666666666667	2.0	4.0	5.333333333333333	1.6666666666666667	4.0	9.666666666666666	8.666666666666666	9.666666666666666	2.6666666666666665	3.3333333333333335	3.0	6.333333333333333	0.3333333333333333	0.5	0.0	0.5	0.0	0.0	0.0	0.6666666666666666	1.0	0.0	0.0	0.0	0.16666666666666666	HUMAN	4040707.0	4941467.5	3932677.8	3513265.5	2681706.0	1906506.2	5608398.0	5461675.0	4707769.0	5904280.5	4927889.0	5697693.5	42970.75	1186515.2	2257481.0	1820333.5	4707359.0	30414286.0	15386751.0	18536602.0	802423.56	18194192.0	14905452.0	29642290.0	6258034.5	27117142.0	8177741.0	6073149.5	4602147.0	3069711.8	5508719.0	5792488.5	1992160.9	571869.5	5991718.0	5601229.5	2280887.2	6102191.0	6157807.5	1366573.2	4966411.5	4993392.5				3379594.5				2788325.0										3828003.8			4931206.5		9141802.0													4948298.0	
Q9UBF2	COPG2	COPG2_HUMAN	24.0	5.333333333333333	24.0	26.333333333333332	0.3333333333333333	26.5	3.3333333333333335	3.3333333333333335	2.0	17.666666666666668	19.0	11.666666666666666	7.666666666666667	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	18693498.0	14321784.0	13699172.0	439809.5	1370651.8	501580.8	18555250.0	16917070.0	16189448.0	31939022.0	21641226.0	23950564.0	18934.219			28778126.0	23970080.0	363922.5	174619.47	349738.94	276756.44	173974.84	97496.125	328430.62	294195.94	190268.78	7438095.0	6286860.5	5399246.0	8634602.0	11841009.0	12505220.0	4029573.8	273090.06	4418908.0	1937563.5	569560.3	1932168.2	2070472.5	129597.91	888658.2										390676.62				60439.17																								
Q9UBF8	PI4KB	PI4KB_HUMAN	2.3333333333333335	0.0	2.3333333333333335	4.0	0.0	2.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	178679.19	8704.505	193277.0				20989.594	7299.6143	225307.61	1200026.8	243026.2	1263490.4				15395.525	470075.28											89527.24				216552.27																																															
Q9UBG0	MRC2	MRC2_HUMAN	3.3333333333333335	2.6666666666666665	3.3333333333333335	2.0	1.6666666666666667	3.5	2.0	1.3333333333333333	1.6666666666666667	3.0	3.6666666666666665	3.0	2.8333333333333335	0.6666666666666666	0.5	0.3333333333333333	0.5	0.6666666666666666	0.5	1.3333333333333333	0.0	0.6666666666666666	0.0	1.0	2.6666666666666665	1.3333333333333333	HUMAN	595519.56	918446.06	903479.7	437079.3	487500.5	437603.4	802090.5	840323.94	536664.3	1002982.06	1149672.0	1109127.2	514669.38	684913.5	1012296.56	1142636.1	1512046.2	707668.56	407111.56	867594.75		809498.5	612273.9	733567.94	278380.75	532826.8	694278.4	943816.44	806065.25	633700.06	1057606.8	1192708.6	843661.5	44816.85	2624102.2	693470.2	399552.16	710045.8	755948.75		398207.28			78398.17		126527.14			3815.3545		109078.984	175107.64		99776.12	136269.05		6468.265	113872.25	101582.086				84966.44	112295.84				82933.484		172268.36	88048.734	160410.31	200148.84		174653.1	517454.16	448048.1	287621.9	376769.47
Q9UBG3	CRNN	CRNN_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN																														785460.25																																																	
Q9UBH6	XPR1	XPR1_HUMAN	6.0	0.0	6.666666666666667	7.666666666666667	0.0	8.0	0.0	0.0	0.0	0.6666666666666666	3.6666666666666665	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	721399.25	458728.4	1660133.1				3314588.5	1444742.9	725501.0	15822920.0	2720817.8	2712749.2				2132215.8	3931215.8												51227.977	448844.7	103769.45	629546.4	171571.55																																														
Q9UBI1	COMMD3	COMD3_HUMAN	6.0	0.0	6.0	6.0	0.0	5.5	0.0	0.0	0.0	4.333333333333333	4.666666666666667	2.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	5385353.0	4747127.5	3743480.5				3983937.8	3371460.5	3929356.0	6357448.0	5395839.5	5704966.0				5879989.0	6264366.0										1325390.6	1331149.9	2049362.0	1683347.2	2068027.4	1804610.6	729161.5		895206.6			27761.85	39746.973																																								
Q9UBI6	GNG12	GBG12_HUMAN	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666666666667	1.8333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	1.6666666666666667	1.3333333333333333	1.6666666666666667	0.0	0.0	0.0	0.8333333333333334	HUMAN	583660.44	851102.5	490565.88	347290.28	366433.7	334079.8	660179.56	609944.0	278854.03	547835.5	508713.03	682816.6	490765.94	453312.62	544224.4	1034146.75	766706.06	1335119.1	1102451.6	1153107.9	226787.84	920907.2	1150468.0	613212.75	338266.7	1009273.56	602675.8	499596.25	776623.25	369586.6	595666.25	715891.44	641319.2	57066.67	668113.94	463248.38	246136.3	625851.4	568831.6	29631.879	640801.0											94940.45		131505.98			107174.09	166619.33	205762.72	19035.393	88205.86	113548.586	231988.56	162569.2	40516.32										239036.17	434223.4	127052.03	162583.92	
Q9UBK9	UXT	UXT_HUMAN	1.6666666666666667	0.0	1.6666666666666667	2.6666666666666665	0.0	2.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	123198.83	311100.22	52030.97				191199.88	285475.25	36279.57	785302.1	142035.27	454703.94				228086.1	407996.25										178007.78	32436.7				377907.44																																															
Q9UBM7	DHCR7	DHCR7_HUMAN	6.666666666666667	0.3333333333333333	6.333333333333333	7.0	0.0	6.5	2.0	3.3333333333333335	1.6666666666666667	5.333333333333333	5.666666666666667	2.6666666666666665	2.8333333333333335	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	28754662.0	38501172.0	3933688.8			27045.734	40519344.0	5749841.5	6252152.5	35903830.0	43012056.0	40104828.0				9886482.0	18237432.0		5325736.5	223391.36	23561516.0	309319.56	297066.3	23153.459	14270650.0		10280451.0	1524932.8	1866413.6	2573739.5	2917817.2	18333562.0	578330.1	51159.22	236391.0	242620.27	446688.94	779827.5	86789.11	183706.81	476216.12										90517.09					26961.85																							
Q9UBN7	HDAC6	HDAC6_HUMAN	19.0	5.0	17.666666666666668	18.0	0.0	17.5	1.3333333333333333	2.6666666666666665	0.0	11.666666666666666	14.0	9.666666666666666	8.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	19136180.0	17407154.0	16402059.0	572196.25	364523.44	1063869.4	14945821.0	11244779.0	12449440.0	25925278.0	19860674.0	20559564.0				17959638.0	22891486.0	224858.08	128620.45		121359.7	523812.34	342825.6				8567659.0	6501602.5	6789524.0	8376845.0	11293138.0	13301169.0	3578183.0	776721.0	4834120.5	3603338.8	2127199.0	3185561.2	3018102.8	885398.7	2047844.8										103734.016																												
Q9UBP0	SPAST	SPAST_HUMAN	8.333333333333334	0.0	8.0	10.333333333333334	0.0	8.0	0.0	0.0	0.0	4.666666666666667	7.333333333333333	2.6666666666666665	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	942277.6	783635.4	638178.06				810701.1	707750.0	489542.38	1705654.1	1165418.4	1018272.2				624010.3	746403.8										279563.06	170222.53	207122.45	399525.3	433378.7	500765.0	59400.086		91299.49			9519.375																																									
Q9UBP4	DKK3	DKK3_HUMAN	5.666666666666667	6.333333333333333	6.666666666666667	6.333333333333333	6.333333333333333	7.0	8.0	8.0	7.666666666666667	6.333333333333333	8.0	7.0	8.166666666666666	0.0	0.0	0.0	0.5	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	HUMAN	256489950.0	270508320.0	291496000.0	338349470.0	355380830.0	413973820.0	385473060.0	446702460.0	427111260.0	242498750.0	126915440.0	218244830.0	187542260.0	237327420.0	202149400.0	140406910.0	177674400.0	275188580.0	129005770.0	194272000.0	233361060.0	324691200.0	342374200.0	317270300.0	247372050.0	271418430.0	144165860.0	132433950.0	140307060.0	194657920.0	196956320.0	230891460.0	212616140.0	103414040.0	160738530.0	241941920.0	271169250.0	223649950.0	256002400.0	217994600.0	237968540.0										3227127.0								2428687.8	1698693.1																			
Q9UBQ0	VPS29	VPS29_HUMAN	15.0	3.0	14.333333333333334	17.0	0.3333333333333333	16.5	3.3333333333333335	2.3333333333333335	1.6666666666666667	10.666666666666666	13.333333333333334	6.666666666666667	4.833333333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	17742366.0	17109040.0	12725971.0	198702.17	872940.44	587718.3	12062124.0	11858097.0	11748806.0	38534264.0	33402636.0	23882442.0	251490.64			28820262.0	19553100.0	808983.25	484561.94	765582.25	638202.06	434756.47	156807.3	31380.057	637430.44	665485.8	8599505.0	6590184.0	6334161.0	9921324.0	8744892.0	23456408.0	3229139.0	1138152.4	4552097.5	2541328.5	1513741.5	1252103.8	1710916.1	1301368.1	284105.8														332537.94	56688.516																							
Q9UBQ5	EIF3K	EIF3K_HUMAN	6.0	2.0	6.0	7.0	1.0	8.0	1.6666666666666667	1.6666666666666667	1.0	3.0	5.666666666666667	2.0	2.8333333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	19444784.0	19922748.0	18326866.0	1010426.7	987442.25	1062347.5	17387388.0	14723543.0	17014102.0	33438364.0	32036450.0	30360062.0	590721.06	54463.715		29569064.0	28056156.0	1390153.9	1593825.0	1847330.8	1624844.0	1251214.5	1556586.4	1250656.6	1794726.1		7348009.5	6636915.5	7464254.0	20771424.0	20680934.0	22387614.0	5481315.0	847982.2	4736871.0	3876346.2	4811372.5	4950757.0	5574702.5	2589522.2	5192098.5																																						
Q9UBQ6	EXTL2	EXTL2_HUMAN	5.333333333333333	4.333333333333333	5.333333333333333	6.0	3.6666666666666665	4.5	3.0	1.3333333333333333	2.6666666666666665	4.0	3.3333333333333335	2.3333333333333335	3.1666666666666665	4.0	2.5	3.0	4.0	4.0	4.5	3.6666666666666665	2.6666666666666665	4.666666666666667	3.0	3.3333333333333335	4.0	3.3333333333333335	HUMAN	3201245.2	3817026.2	2913592.2	920030.8	1218605.4	1272415.2	2732754.5	2487465.0	1897751.2	4667022.5	2164103.8	2151085.5	962519.94	691067.94	1057611.9	2724842.8	2388568.0	1017626.75	156853.73	621404.6		229916.55	1171546.6	1350380.6	772737.7	1703182.5	611902.3	1271423.0	645230.44	827560.0	1178556.6	1415911.0	1122569.6		1679017.2	1380994.5	544750.25	1353365.1	1589917.0		946892.2	1189650.6	951442.2	1665153.0	2026845.0	2670781.0	746123.75	1482197.8	1403179.9	1625767.0	1363134.8	2544148.2	2090625.1	1184498.6	1903279.1	2955653.5	1566255.6	3341872.5	2426376.8	1037312.5	1225405.5	2002928.0	2130237.2	2830809.2	2026322.2	1287594.1	1122249.2	1220083.5	630088.6	1094804.6	790932.94	2708552.5	1698337.0	2826053.8	2786661.5	4272815.5	5997087.5	3996149.8	3720586.0
Q9UBQ7	GRHPR	GRHPR_HUMAN	9.0	3.6666666666666665	9.333333333333334	11.666666666666666	1.6666666666666667	11.5	2.6666666666666665	4.0	3.0	5.333333333333333	10.0	6.0	4.0	0.6666666666666666	0.0	0.3333333333333333	1.5	0.0	2.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	HUMAN	20754376.0	18354258.0	19366484.0	1879356.1	1693985.1	1258829.1	22277140.0	23437792.0	22663082.0	43742068.0	42123452.0	37345748.0	846843.56	235990.8	517800.66	27727510.0	31005406.0	1521587.1	1667331.8	2062615.2	1309897.5	1957671.8	1846256.8	1437089.6	1007130.4	1181468.5	5761078.0	5074076.5	4600104.5	19497106.0	15820222.0	13945856.0	4488364.0	1864484.2	4676033.5	3103740.5	1817343.6	2654228.0	2142655.5	1077542.8	1671457.2		443213.8					64859.773		423259.94	506993.44				220037.95	655619.2			304819.3																643952.56	2115534.8			882265.75
Q9UBR2	CTSZ	CATZ_HUMAN	2.0	2.0	2.3333333333333335	2.0	1.3333333333333333	1.5	2.0	2.3333333333333335	2.0	2.0	2.0	2.3333333333333335	2.1666666666666665	2.6666666666666665	2.5	2.6666666666666665	3.0	3.3333333333333335	4.0	4.0	3.6666666666666665	3.3333333333333335	2.0	2.3333333333333335	2.3333333333333335	1.3333333333333333	HUMAN	16208317.0	16771049.0	18114690.0	16879896.0	14162659.0	14391623.0	25412010.0	20962164.0	20314262.0	20722536.0	14893989.0	20048892.0	8228543.0	10524975.0	7131035.5	19757242.0	19298898.0	13938262.0	7630621.5	16614764.0	12415679.0	12146501.0	16412960.0	13232881.0	19416708.0	15709612.0	6133489.5	8999158.0	5828260.0	14733546.0	17836940.0	17105996.0	19868166.0	2672082.2	11138890.0	10877992.0	12633248.0	11261078.0	11334957.0	4030794.5	7590885.0	72265.98	7668559.0	6876723.5	9244994.0	12935729.0	6578297.5	11775165.0	13207414.0	8714521.0	17423342.0	15324480.0	21576438.0	20390854.0	20701342.0	25198382.0	27568140.0	20949148.0	20927288.0	11354003.0	14027959.0	13643979.0	23937668.0	27348934.0	23566534.0	9587350.0	7056016.0	12285427.0	4630338.5	12561205.0	5125163.5	12615295.0	13153186.0			13567210.0	10338289.0	14664761.0	43796.016
Q9UBS3	DNAJB9	DNJB9_HUMAN	0.3333333333333333	0.0	1.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	194584.11						277601.78	330835.6						194048.56					215248.03			89337.47										352210.0								161351.88																																							
Q9UBS4	DNAJB11	DJB11_HUMAN	12.0	3.6666666666666665	11.0	12.666666666666666	2.0	11.5	6.0	5.0	4.333333333333333	9.666666666666666	11.333333333333334	8.666666666666666	6.833333333333333	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	30677032.0	28583436.0	23167768.0	1248796.5	1806743.4	349062.44	29607250.0	24501610.0	22924140.0	47029196.0	45450116.0	45262720.0		1804123.9	418270.5	43948620.0	30545230.0	2367751.0	5235611.5	2604478.5	3734703.5	1899294.6	1579784.4	496830.44	3448146.2	425155.66	10386551.0	10212748.0	12679578.0	24307132.0	23381394.0	24857136.0	6723570.5	4860079.0	7734067.0	4993022.0	3579064.5	4548682.5	4353495.5	1584547.8	2506631.5									194357.77					217528.39																								
Q9UBS8	RNF14	RNF14_HUMAN	1.6666666666666667	0.6666666666666666	2.0	2.6666666666666665	0.0	1.5	1.0	0.3333333333333333	0.0	1.0	1.3333333333333333	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	4778288.5	4105342.0	3420913.2	844979.44	355551.38		5725489.0	5909034.0	3745665.5	4497521.5	6716658.0	10322614.0				13929483.0			1168732.8	3513901.5		1313243.9						1644658.6	2000605.4	2083253.0	1890924.2	6424303.0	1180620.1		1042541.0	1767974.9		1235031.9	2137675.5																																								
Q9UBS9	SUCO	SUCO_HUMAN	7.0	6.666666666666667	7.333333333333333	7.666666666666667	7.0	6.5	10.333333333333334	8.666666666666666	9.333333333333334	5.333333333333333	6.0	6.333333333333333	5.333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	1521250.6	922955.7	1159750.5	1352607.9	916220.7	1419131.6	1302302.5	1677440.4	1487822.9	2067762.1	1217768.9	1844130.4	1716290.0	1941329.1	1441284.5	1573510.5	1379629.6	5234548.0	4353542.5	4202784.0	1111482.0	3776287.2	3685635.8	4893490.5	3004808.2	8084744.0	1005764.44	598746.94	964358.7	767044.44	465878.7	1355064.5	927121.8	395633.8	1954677.6	663031.06	548322.75	838359.8	1302065.6	826210.9	878806.44																																						
Q9UBT2	UBA2	SAE2_HUMAN	3.6666666666666665	3.6666666666666665	3.6666666666666665	6.0	3.3333333333333335	5.5	13.0	12.0	14.666666666666666	4.0	4.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	HUMAN	459491.5	254832.97	383311.16	283535.06	2291813.2	530542.1	449085.0	1845516.2	2079961.1	881506.9	3716517.8	719452.5	1516442.8	300363.4	2553430.5	1830939.8	4562933.5	21834592.0	29553138.0	32263130.0	7449687.0	22126212.0	19059616.0	27885174.0	25752642.0	31403320.0	647959.7	232526.12	3275339.2	476715.12	1960000.8	568452.8	425968.7	644846.94		3393268.2	3217623.2	3450013.8	1216215.5	1654096.1	3003168.0																					62333.484																	
Q9UBU3	GHRL	GHRL_HUMAN	2.0	0.3333333333333333	2.0	2.0	2.0	2.0	0.6666666666666666	0.6666666666666666	1.0	1.3333333333333333	2.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	212575.83	253540.97	363374.16		195241.84		227626.89	326182.66	305068.25	464709.78	733237.6	674285.4	433340.38	264779.84	370384.03	427775.97	501262.4	209995.48	231958.83				108035.42	481845.06		474642.03	306349.25	322956.03	273592.03	345120.78	508478.56	573417.06	206643.2		427769.75	264757.4			324567.2																																								
Q9UBV2	SEL1L	SE1L1_HUMAN	12.333333333333334	1.3333333333333333	12.666666666666666	15.666666666666666	3.3333333333333335	15.0	5.333333333333333	4.333333333333333	5.0	7.333333333333333	12.0	3.3333333333333335	3.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	68512160.0	37842040.0	915696.75	47723.28		78151.89	1367625.0	1294557.2	37756056.0	83583800.0	91657144.0	51254670.0	126346.59	114287.48	164932.88	62574748.0	105453864.0	213379.64	236876.94	290396.12	90012.96	170052.84	158020.1	220769.5	337969.1	349270.66	444838.34	278002.53	646018.44	617030.44	44286012.0	947727.4	124771.016	92712.57	99392.68	143507.56	94598.69	135065.27	84194.97	29780.2	25193.973															7670.66																							
Q9UBV7	B4GALT7	B4GT7_HUMAN	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	13657.605	16946.135	10357.691				21344.908	16884.666	15630.497	31658.889	27046.139	16542.793				18979.21	20327.879												5696.3887		4378.769	9630.35																																															
Q9UBV8	PEF1	PEF1_HUMAN	5.0	1.6666666666666667	5.0	6.0	0.0	4.5	2.3333333333333335	2.3333333333333335	2.6666666666666665	4.666666666666667	4.333333333333333	2.0	2.6666666666666665	0.0	0.0	0.0	1.5	0.6666666666666666	1.0	3.3333333333333335	3.6666666666666665	4.0	0.5	0.0	0.0	0.3333333333333333	HUMAN	4113788.2	3041423.2	2670689.8	58668.4	23751.574	120462.34	4004695.8	2681809.5	2834843.0	6799846.5	7576685.0	4819346.5				2922193.8	2815561.5	930000.8	75201.73	623720.4		884890.6	948794.9	905484.56	507254.9	202896.28	1518646.4	959640.25	1670494.5	1095590.4	1383693.0	2801295.8	128887.93	13625.028	729959.25	731675.06	186593.02	443096.12	552791.6	16883.707	127769.42									9642.581	277298.4			107870.95		163401.69	1071880.1	999080.25	1143046.8	991151.6	1144175.4	1657878.0	975335.1	1051871.6	1190224.0	98606.74												138132.39	154898.9
Q9UBW5	BIN2	BIN2_HUMAN	25.0	13.666666666666666	23.666666666666668	26.333333333333332	12.333333333333334	27.5	13.333333333333334	12.333333333333334	10.666666666666666	22.666666666666668	22.333333333333332	19.333333333333332	18.833333333333332	8.666666666666666	0.0	5.666666666666667	11.0	0.0	10.0	0.0	0.0	0.0	7.0	6.333333333333333	2.6666666666666665	1.1666666666666667	HUMAN	1340146600.0	1193482400.0	1155876700.0	50444796.0	54357380.0	52659410.0	871695800.0	740133760.0	774756800.0	1769926700.0	1430156900.0	1536082400.0	26399860.0	28198786.0	31843784.0	1376160900.0	1479460200.0	58449550.0	41057636.0	42519484.0	21302808.0	24985434.0	28453092.0	18291796.0	18654730.0	20901798.0	572159600.0	496760770.0	436420500.0	722645060.0	740989950.0	791807800.0	313943780.0	129606456.0	312642100.0	208065000.0	174556740.0	196700050.0	206312400.0	137297020.0	176346140.0	10223761.0	9200960.0	8322659.0			3462066.0	2978204.5	4474620.5	12360224.0	24254794.0				18685988.0	22824394.0										4312725.0	4978566.0	7155733.5	3389545.8	8136651.0	222097.88	2156220.5	1610021.6				1623469.1	856304.1	2002641.1
Q9UBW8	COPS7A	CSN7A_HUMAN	11.0	6.0	9.333333333333334	11.0	5.666666666666667	10.5	7.333333333333333	5.666666666666667	6.0	8.333333333333334	8.666666666666666	6.333333333333333	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	35612690.0	43585610.0	36774184.0	3379968.0	2771194.2	3382594.0	36942772.0	29066604.0	33345690.0	65594216.0	44109960.0	52271960.0	2559757.0	2269910.5	2693334.0	41205050.0	50474016.0	7256498.0	4789507.0	7135150.0	1898453.2	3427537.0	3414765.0	3921768.0	3011178.5	3315164.2	13652170.0	14873554.0	15520906.0	24322296.0	32328492.0	32347372.0	10522396.0	983143.4	8719409.0	9356298.0	9541646.0	12699646.0	10392508.0	3669938.0	11740507.0																																						
